id,categoria,edad,genero,estado_civil,ingreso_reportado,maximo_dias_mora,saldo_total,saldo_productos_activos,saldo_productos_pasivos,cantidad_productos_activos,cantidad_productos_pasivos,saldo_en_competencia,monto_credito,plazo_credito,calificacion_crediticia,garantia_credito,tasa_interes
808982,optima,41.0,masculino,casado,,45.0,593977.0,565080.0,28897.0,3.0,1.0,352210.67,99000.0,77.0,6.0,fiduciaria,10.86
324008,optima,41.0,masculino,casado,126555.0,12.0,670660.0,669101.0,1559.0,2.0,4.0,100586.53,1632000.0,172.0,2.0,hipotecaria,7.0
910908,optima,48.0,masculino,casado,161137.0,1.0,76841.0,72681.0,4160.0,1.0,0.0,3032697.19,129000.0,72.0,2.0,fiduciaria_prendas,9.24
732574,privada,86.0,masculino,soltero,53578.0,3.0,2657671.0,615499.0,2042172.0,1.0,4.0,34071.04,9570000.0,33.0,2.0,autoliquidable,8.04
165070,optima,36.0,masculino,soltero,73750.0,61.0,169491.0,116159.0,53332.0,4.0,0.0,1290847.51,56000.0,74.0,5.0,fiduciaria,10.33
566883,optima,40.0,masculino,casado,98108.0,2.0,128638.0,109531.0,19107.0,4.0,1.0,924651.8,42000.0,42.0,4.0,fiduciaria,18.24
354380,optima,46.0,masculino,divorciado,58885.0,178.0,1097953.0,1088877.0,9076.0,2.0,0.0,,952000.0,163.0,2.0,hipotecaria,7.1
174736,optima,32.0,femenino,casado,,9.0,620821.0,570883.0,49938.0,5.0,1.0,,107000.0,62.0,4.0,fiduciaria,16.11
617301,premier,63.0,femenino,casado,,16.0,387650.0,31262.0,356388.0,7.0,2.0,121230.72,153000.0,24.0,3.0,autoliquidable,7.5
970651,optima,44.0,masculino,casado,110508.0,6.0,633329.0,630606.0,2723.0,2.0,1.0,1337610.01,601000.0,68.0,5.0,fiduciaria,10.95
683755,privada,40.0,masculino,casado,120609.0,0.0,6252122.0,5377981.0,874141.0,2.0,1.0,587120.84,281000.0,67.0,2.0,fiduciaria_prendas,7.23
359004,premier,41.0,femenino,casado,99792.0,9.0,891141.0,742369.0,148772.0,2.0,2.0,1087294.72,1037000.0,42.0,4.0,fiduciaria,10.13
433488,optima,50.0,masculino,casado,,13.0,48115.0,25126.0,22989.0,5.0,1.0,179536.45,315000.0,44.0,3.0,fiduciaria,14.81
681576,premier,48.0,masculino,soltero,90481.0,2.0,928486.0,824637.0,103849.0,2.0,2.0,1198893.43,236000.0,62.0,4.0,fiduciaria,13.56
345961,optima,56.0,masculino,casado,,12.0,165625.0,165625.0,0.0,2.0,3.0,2362.79,200000.0,62.0,3.0,prendas,8.38
701484,optima,35.0,masculino,viudo,,24.0,81092.0,18083.0,63009.0,4.0,1.0,,259000.0,50.0,3.0,fiduciaria,17.83
201801,optima,56.0,masculino,casado,47313.0,35.0,83998.0,68047.0,15951.0,1.0,0.0,253570.53,669000.0,284.0,4.0,hipotecaria,9.94
819577,privada,70.0,masculino,divorciado,,46.0,1119507.0,1107660.0,11847.0,1.0,1.0,572734.58,118000.0,45.0,4.0,fiduciaria,11.17
219929,premier,39.0,masculino,casado,95073.0,11.0,308202.0,216472.0,91730.0,2.0,1.0,698926.77,535000.0,40.0,3.0,fiduciaria,13.13
511035,premier,35.0,femenino,casado,68106.0,77.0,1054986.0,1051953.0,3033.0,3.0,1.0,,2996000.0,244.0,5.0,hipotecaria,5.68
937255,privada,69.0,femenino,casado,101407.0,150.0,3043906.0,2998714.0,45192.0,3.0,7.0,1329398.77,4809000.0,36.0,7.0,autoliquidable,8.91
899856,optima,38.0,masculino,viudo,67474.0,15.0,42020.0,26529.0,15491.0,4.0,2.0,93011.76,220000.0,49.0,3.0,fiduciaria,17.45
846498,optima,35.0,femenino,soltero,118791.0,8.0,336936.0,336080.0,856.0,1.0,2.0,,195000.0,56.0,4.0,fiduciaria,14.79
686080,optima,36.0,masculino,soltero,62797.0,65.0,1082892.0,1033676.0,49216.0,2.0,2.0,,1007000.0,259.0,2.0,hipotecaria,7.44
507590,premier,48.0,masculino,soltero,88490.0,25.0,453170.0,415811.0,37359.0,1.0,1.0,5026758.66,2061000.0,60.0,4.0,fiduciaria,12.58
269187,optima,47.0,masculino,casado,62632.0,1.0,112160.0,102995.0,9165.0,2.0,2.0,332857.23,120000.0,51.0,3.0,fiduciaria,16.16
408971,optima,43.0,femenino,casado,150715.0,11.0,202195.0,200808.0,1387.0,0.0,3.0,132853.68,105000.0,56.0,5.0,fiduciaria,21.2
146181,optima,38.0,masculino,casado,40766.0,26.0,194295.0,101130.0,93165.0,9.0,1.0,664133.06,80000.0,20.0,3.0,fiduciaria,17.79
210984,privada,40.0,femenino,casado,67702.0,2.0,4166308.0,73410.0,4092898.0,1.0,3.0,75277.38,4164000.0,101.0,1.0,hipotecaria,7.59
841870,optima,37.0,femenino,casado,60726.0,21.0,829100.0,823943.0,5157.0,2.0,0.0,515323.44,85000.0,73.0,4.0,fiduciaria,12.18
207581,premier,39.0,femenino,casado,106682.0,11.0,237906.0,126615.0,111291.0,3.0,1.0,,117000.0,61.0,3.0,fiduciaria,16.28
596134,premier,52.0,femenino,soltero,92239.0,3.0,1277547.0,1215182.0,62365.0,2.0,1.0,1107265.93,142000.0,76.0,4.0,fiduciaria,11.0
181860,optima,50.0,masculino,casado,63502.0,257.0,1982713.0,1949133.0,33580.0,3.0,0.0,16560.72,1322000.0,284.0,2.0,hipotecaria,7.01
327833,optima,49.0,femenino,casado,164169.0,49.0,1448394.0,1440586.0,7808.0,1.0,1.0,781858.81,78000.0,63.0,5.0,fiduciaria,14.32
832327,optima,67.0,masculino,casado,,5.0,332297.0,243091.0,89206.0,1.0,2.0,179745.45,21000.0,35.0,3.0,autoliquidable,5.94
305398,optima,50.0,masculino,casado,178437.0,19.0,833093.0,820240.0,12853.0,1.0,0.0,312954.25,146000.0,37.0,6.0,fiduciaria,13.88
533535,optima,52.0,femenino,soltero,87804.0,42.0,489248.0,473155.0,16093.0,2.0,2.0,716840.94,461000.0,48.0,6.0,fiduciaria,14.66
541832,premier,64.0,femenino,divorciado,88392.0,31.0,1157321.0,787848.0,369473.0,3.0,5.0,205476.25,241000.0,13.0,2.0,autoliquidable,7.58
316577,optima,40.0,masculino,casado,54754.0,5.0,121673.0,99425.0,22248.0,4.0,1.0,256943.93,188000.0,73.0,3.0,fiduciaria,14.92
870379,optima,40.0,femenino,soltero,203369.0,44.0,142678.0,135519.0,7159.0,2.0,1.0,,50000.0,62.0,6.0,fiduciaria,24.18
629358,optima,45.0,masculino,divorciado,140410.0,13.0,50464.0,27710.0,22754.0,3.0,1.0,7158.02,467000.0,60.0,3.0,fiduciaria,15.78
110022,premier,46.0,masculino,casado,,0.0,942774.0,900019.0,42755.0,4.0,3.0,2542256.31,95000.0,53.0,2.0,fiduciaria,10.8
143005,optima,30.0,femenino,soltero,,9.0,159431.0,96077.0,63354.0,3.0,1.0,391827.2,186000.0,63.0,3.0,fiduciaria,15.85
510270,premier,44.0,masculino,viudo,92727.0,3.0,979863.0,965685.0,14178.0,4.0,1.0,375962.97,106000.0,37.0,4.0,fiduciaria,12.98
381176,premier,34.0,masculino,soltero,112370.0,15.0,1138223.0,1031069.0,107154.0,2.0,4.0,1843946.52,1059000.0,42.0,4.0,fiduciaria,10.78
254682,privada,46.0,masculino,casado,77889.0,0.0,142489.0,142158.0,331.0,4.0,2.0,593421.23,549000.0,44.0,4.0,fiduciaria,10.37
565106,premier,45.0,masculino,casado,,3.0,15881.0,6483.0,9398.0,5.0,0.0,8093.18,899000.0,47.0,4.0,fiduciaria,16.18
341749,premier,32.0,femenino,casado,83095.0,28.0,549331.0,527427.0,21904.0,3.0,2.0,335279.65,517000.0,43.0,5.0,fiduciaria,13.49
570211,optima,32.0,femenino,casado,96442.0,1.0,247759.0,243797.0,3962.0,2.0,1.0,,252000.0,53.0,6.0,fiduciaria,22.55
453940,optima,57.0,femenino,casado,58960.0,17.0,448886.0,302388.0,146498.0,3.0,2.0,5505454.3,381000.0,122.0,3.0,hipotecaria,7.16
404538,premier,31.0,masculino,casado,90921.0,11.0,618109.0,616211.0,1898.0,4.0,3.0,31657.58,1072000.0,60.0,4.0,fiduciaria,13.22
364305,optima,28.0,masculino,casado,30126.0,8.0,251580.0,235691.0,15889.0,3.0,1.0,366259.23,288000.0,44.0,3.0,fiduciaria,13.77
776136,optima,40.0,femenino,casado,39590.0,3.0,157674.0,148621.0,9053.0,2.0,3.0,317745.75,225000.0,61.0,4.0,fiduciaria,13.86
258076,optima,26.0,femenino,casado,95105.0,8.0,30364.0,12839.0,17525.0,4.0,3.0,679955.01,155000.0,69.0,4.0,fiduciaria,9.76
807450,optima,37.0,femenino,casado,174320.0,1.0,223536.0,217410.0,6126.0,2.0,1.0,575914.04,91000.0,70.0,5.0,fiduciaria,9.33
411411,privada,51.0,femenino,casado,,26.0,16212900.0,108816.0,16104084.0,1.0,4.0,709927.7,67000.0,12.0,2.0,autoliquidable,8.09
741637,premier,50.0,masculino,casado,,19.0,3213498.0,3115320.0,98178.0,4.0,2.0,400364.25,357000.0,50.0,3.0,fiduciaria,12.37
386664,optima,32.0,femenino,casado,37546.0,2.0,344052.0,266014.0,78038.0,5.0,0.0,246392.89,435000.0,62.0,4.0,fiduciaria_prendas,8.2
493200,optima,54.0,masculino,casado,,10.0,460913.0,446728.0,14185.0,4.0,1.0,,258000.0,58.0,4.0,fiduciaria,17.18
123925,premier,38.0,masculino,soltero,114791.0,3.0,532468.0,369513.0,162955.0,3.0,1.0,8439.23,450000.0,67.0,3.0,fiduciaria,12.09
472467,optima,39.0,femenino,casado,127033.0,0.0,350682.0,26288.0,324394.0,1.0,2.0,202026.54,63000.0,86.0,2.0,autoliquidable,8.21
263860,optima,43.0,femenino,casado,29447.0,1.0,492464.0,472445.0,20019.0,3.0,2.0,876373.93,306000.0,79.0,4.0,fiduciaria,12.13
692941,optima,36.0,masculino,casado,43743.0,12.0,345031.0,333608.0,11423.0,3.0,1.0,52344.43,61000.0,69.0,4.0,fiduciaria,15.88
299608,optima,29.0,masculino,casado,109351.0,9.0,1375250.0,1319596.0,55654.0,3.0,0.0,200117.9,678000.0,48.0,6.0,fiduciaria,13.84
730432,premier,48.0,masculino,soltero,69116.0,13.0,1822236.0,1808817.0,13419.0,2.0,1.0,284141.93,401000.0,202.0,2.0,hipotecaria,6.22
459969,optima,48.0,masculino,casado,,16.0,848993.0,839203.0,9790.0,3.0,1.0,241237.56,101000.0,59.0,4.0,fiduciaria,16.18
412270,premier,58.0,masculino,casado,97983.0,1.0,295795.0,205292.0,90503.0,1.0,1.0,175656.95,28000.0,71.0,5.0,fiduciaria,11.71
354122,optima,44.0,masculino,casado,40799.0,1.0,78317.0,64402.0,13915.0,1.0,4.0,384390.13,130000.0,84.0,4.0,prendas,8.76
618624,premier,47.0,femenino,casado,,21.0,631033.0,552636.0,78397.0,5.0,3.0,804326.45,307000.0,79.0,4.0,fiduciaria,13.0
309052,optima,42.0,femenino,soltero,91892.0,5.0,155856.0,146364.0,9492.0,3.0,2.0,261649.7,110000.0,66.0,4.0,fiduciaria,15.37
203827,optima,23.0,femenino,casado,37680.0,32.0,234443.0,210152.0,24291.0,3.0,2.0,222961.91,78000.0,60.0,3.0,fiduciaria,16.86
720623,optima,37.0,masculino,soltero,95546.0,4.0,334381.0,252256.0,82125.0,3.0,1.0,643163.04,65000.0,69.0,5.0,fiduciaria,11.04
562728,premier,50.0,masculino,casado,,36.0,585603.0,411969.0,173634.0,2.0,0.0,119688.2,325000.0,61.0,5.0,fiduciaria,10.27
248300,privada,39.0,masculino,casado,77494.0,2.0,10052875.0,9316057.0,736818.0,2.0,3.0,429028.63,1232000.0,189.0,2.0,hipotecaria,6.51
792321,optima,43.0,femenino,casado,125957.0,15.0,656680.0,582540.0,74140.0,3.0,1.0,930166.22,270000.0,41.0,3.0,fiduciaria,14.16
683241,optima,33.0,masculino,soltero,123545.0,69.0,425736.0,419705.0,6031.0,4.0,2.0,34468.35,56000.0,77.0,6.0,fiduciaria,8.51
952942,optima,36.0,femenino,casado,78254.0,7.0,534394.0,531886.0,2508.0,3.0,1.0,510036.85,647000.0,55.0,5.0,fiduciaria,13.47
344318,premier,46.0,masculino,soltero,117258.0,4.0,1000742.0,849544.0,151198.0,3.0,2.0,2110164.5,395000.0,33.0,5.0,fiduciaria,12.41
788552,optima,34.0,femenino,soltero,149730.0,9.0,282942.0,275277.0,7665.0,3.0,1.0,8949.76,141000.0,69.0,5.0,fiduciaria,9.23
877213,privada,60.0,masculino,casado,,1.0,2921398.0,1449266.0,1472132.0,3.0,1.0,430669.68,1573000.0,44.0,4.0,fiduciaria,9.44
512436,premier,48.0,femenino,soltero,87989.0,9.0,176936.0,88442.0,88494.0,3.0,8.0,,341000.0,79.0,2.0,fiduciaria_prendas,7.64
882606,premier,49.0,femenino,casado,96549.0,14.0,755542.0,678311.0,77231.0,3.0,2.0,252674.6,545000.0,264.0,2.0,hipotecaria,7.18
914405,privada,51.0,masculino,casado,,24.0,785787.0,144031.0,641756.0,10.0,5.0,974829.47,50000.0,19.0,2.0,autoliquidable,8.41
191931,optima,35.0,femenino,casado,,27.0,1327746.0,1278617.0,49129.0,3.0,2.0,889582.55,976000.0,180.0,3.0,hipotecaria,7.27
533101,optima,41.0,masculino,soltero,67807.0,7.0,62943.0,57927.0,5016.0,2.0,1.0,196063.98,311000.0,61.0,3.0,fiduciaria,17.35
914146,optima,33.0,femenino,divorciado,114160.0,43.0,1046105.0,1044490.0,1615.0,4.0,2.0,277781.89,85000.0,82.0,5.0,fiduciaria,9.84
841976,optima,27.0,femenino,casado,36487.0,25.0,217278.0,195138.0,22140.0,1.0,0.0,480709.21,20000.0,67.0,4.0,fiduciaria,20.39
631205,optima,49.0,femenino,soltero,,1.0,320941.0,310927.0,10014.0,3.0,1.0,606065.35,111000.0,58.0,3.0,fiduciaria,16.93
558179,optima,34.0,masculino,divorciado,84549.0,19.0,295595.0,283540.0,12055.0,2.0,2.0,1489872.26,82000.0,59.0,4.0,fiduciaria,16.47
764507,premier,43.0,femenino,casado,,8.0,334318.0,219218.0,115100.0,1.0,3.0,287952.55,166000.0,86.0,2.0,prendas,7.51
850950,premier,45.0,femenino,viudo,86868.0,5.0,648348.0,534468.0,113880.0,3.0,2.0,625791.2,599000.0,65.0,3.0,fiduciaria,12.58
754471,premier,48.0,masculino,casado,71199.0,316.0,1711706.0,1667477.0,44229.0,2.0,1.0,13262249.85,531000.0,202.0,5.0,hipotecaria,6.29
532990,premier,43.0,femenino,casado,,12.0,1316924.0,1112439.0,204485.0,4.0,2.0,,359000.0,63.0,4.0,fiduciaria,14.12
528900,premier,40.0,masculino,casado,95080.0,20.0,1236198.0,1128047.0,108151.0,7.0,1.0,831132.4,875000.0,50.0,4.0,fiduciaria,12.74
609588,premier,48.0,masculino,casado,,1.0,1125114.0,1120760.0,4354.0,3.0,3.0,74103.8,545000.0,57.0,3.0,fiduciaria,9.12
650273,optima,54.0,masculino,casado,53890.0,192.0,378407.0,316811.0,61596.0,3.0,1.0,140967.4,1127000.0,381.0,3.0,hipotecaria,6.24
819159,premier,43.0,femenino,casado,101101.0,6.0,389066.0,374796.0,14270.0,3.0,2.0,,365000.0,66.0,3.0,fiduciaria,12.98
682123,premier,44.0,femenino,casado,96943.0,2.0,1086336.0,954454.0,131882.0,2.0,2.0,650182.94,1143000.0,62.0,4.0,fiduciaria,12.62
647197,optima,35.0,masculino,casado,75146.0,22.0,194506.0,148905.0,45601.0,1.0,0.0,583368.09,268000.0,57.0,1.0,fiduciaria_prendas,9.19
362409,premier,41.0,masculino,soltero,88947.0,6.0,305370.0,203424.0,101946.0,3.0,3.0,,318000.0,35.0,2.0,fiduciaria,15.52
792978,premier,69.0,masculino,soltero,118494.0,19.0,888382.0,793299.0,95083.0,4.0,2.0,31052.1,304000.0,54.0,6.0,fiduciaria,12.65
655844,premier,59.0,masculino,casado,104429.0,0.0,169112.0,137296.0,31816.0,2.0,4.0,508847.82,404000.0,58.0,2.0,fiduciaria,11.58
831683,optima,68.0,masculino,casado,,3.0,188048.0,187856.0,192.0,4.0,1.0,603637.1,160000.0,40.0,4.0,fiduciaria,16.88
255281,optima,40.0,masculino,casado,,21.0,135084.0,128581.0,6503.0,3.0,1.0,1713930.93,205000.0,61.0,3.0,fiduciaria,16.65
603167,optima,54.0,masculino,casado,28789.0,3.0,473962.0,453895.0,20067.0,3.0,1.0,,28000.0,52.0,3.0,fiduciaria,17.77
667922,premier,36.0,masculino,casado,96321.0,14.0,446559.0,411206.0,35353.0,4.0,1.0,13831.46,97000.0,41.0,4.0,fiduciaria,12.65
252165,optima,35.0,femenino,divorciado,235424.0,16.0,159188.0,154424.0,4764.0,2.0,1.0,124539.03,236000.0,48.0,3.0,fiduciaria,14.61
627959,optima,40.0,femenino,casado,64659.0,6.0,457387.0,457387.0,0.0,2.0,2.0,198538.1,170000.0,72.0,3.0,prendas,8.78
135779,premier,50.0,femenino,soltero,81695.0,7.0,197318.0,175639.0,21679.0,2.0,3.0,,205000.0,48.0,3.0,fiduciaria,11.27
637371,premier,35.0,masculino,casado,93693.0,3.0,5092618.0,5091338.0,1280.0,3.0,2.0,,640000.0,262.0,3.0,hipotecaria,6.66
750375,optima,42.0,femenino,casado,,20.0,1046988.0,976129.0,70859.0,2.0,1.0,547978.8,559000.0,245.0,3.0,hipotecaria,7.05
920026,optima,48.0,femenino,divorciado,246995.0,9.0,59716.0,1760.0,57956.0,3.0,1.0,318240.84,277000.0,55.0,3.0,fiduciaria,21.39
870411,optima,41.0,femenino,casado,60656.0,41.0,149992.0,85289.0,64703.0,1.0,3.0,186004.99,129000.0,44.0,5.0,fiduciaria,15.02
939940,optima,33.0,masculino,soltero,160014.0,36.0,49240.0,41655.0,7585.0,4.0,1.0,370148.93,55000.0,59.0,4.0,fiduciaria,25.45
571197,privada,44.0,femenino,casado,196006.0,5.0,1705103.0,1327611.0,377492.0,3.0,3.0,51064.41,6483000.0,181.0,2.0,fiduciaria_bienes_inmuebles,5.18
907630,optima,48.0,masculino,casado,78196.0,41.0,48371.0,33366.0,15005.0,3.0,1.0,166476.51,630000.0,69.0,5.0,fiduciaria,12.12
614710,optima,44.0,femenino,soltero,48575.0,4.0,1226498.0,1215446.0,11052.0,2.0,0.0,,475000.0,176.0,2.0,hipotecaria,7.19
258174,premier,63.0,femenino,soltero,78476.0,20.0,1194180.0,353532.0,840648.0,5.0,5.0,,43000.0,76.0,2.0,autoliquidable,8.18
389220,optima,47.0,masculino,soltero,79815.0,2.0,733724.0,733542.0,182.0,1.0,0.0,559015.33,1550000.0,301.0,4.0,fiduciaria_bienes_inmuebles,7.68
381473,optima,29.0,femenino,casado,27997.0,13.0,283687.0,225808.0,57879.0,4.0,0.0,76752.72,205000.0,47.0,4.0,fiduciaria,17.88
765939,optima,35.0,masculino,soltero,89760.0,44.0,30862.0,9707.0,21155.0,4.0,3.0,1084042.53,190000.0,66.0,6.0,fiduciaria_prendas,9.26
511638,optima,50.0,masculino,casado,33145.0,29.0,37173.0,20687.0,16486.0,4.0,1.0,,223000.0,21.0,3.0,fiduciaria,17.35
802019,privada,61.0,femenino,casado,125343.0,2.0,1273150.0,653657.0,619493.0,1.0,4.0,570996.41,27000.0,19.0,2.0,autoliquidable,6.02
189453,optima,32.0,femenino,casado,,2.0,835130.0,789889.0,45241.0,2.0,1.0,1023085.73,103000.0,69.0,5.0,fiduciaria,11.94
384456,optima,28.0,femenino,casado,,2.0,630851.0,630230.0,621.0,4.0,1.0,35513.7,507000.0,37.0,5.0,fiduciaria,19.74
634601,optima,41.0,femenino,soltero,58627.0,14.0,284052.0,251455.0,32597.0,4.0,1.0,430491.89,69000.0,70.0,4.0,fiduciaria,13.71
446817,premier,51.0,masculino,casado,91960.0,10.0,1355002.0,1331158.0,23844.0,3.0,2.0,1222849.54,42000.0,67.0,4.0,fiduciaria,12.36
421097,premier,24.0,masculino,viudo,105136.0,0.0,646243.0,580658.0,65585.0,4.0,3.0,,1169000.0,62.0,3.0,fiduciaria,14.63
517242,premier,65.0,femenino,casado,106427.0,10.0,345924.0,284467.0,61457.0,2.0,0.0,,431000.0,65.0,4.0,fiduciaria,12.76
916957,optima,33.0,masculino,casado,,6.0,236102.0,184821.0,51281.0,2.0,1.0,348233.58,146000.0,49.0,3.0,fiduciaria,16.77
644059,premier,50.0,femenino,casado,,4.0,805720.0,322943.0,482777.0,3.0,4.0,59357.97,47000.0,22.0,2.0,autoliquidable,7.99
952550,premier,35.0,masculino,casado,,143.0,2633916.0,2583571.0,50345.0,1.0,0.0,15315.34,1406000.0,297.0,4.0,hipotecaria,5.85
102287,premier,57.0,masculino,casado,99988.0,0.0,375750.0,306305.0,69445.0,4.0,1.0,1619746.04,422000.0,55.0,4.0,fiduciaria,14.81
840430,optima,39.0,femenino,casado,71465.0,72.0,527924.0,485062.0,42862.0,3.0,3.0,481198.91,292000.0,48.0,5.0,fiduciaria,18.28
159593,optima,31.0,masculino,casado,29172.0,186.0,342059.0,281248.0,60811.0,2.0,1.0,411417.0,815000.0,175.0,3.0,hipotecaria,7.4
780968,optima,44.0,femenino,casado,256217.0,27.0,400598.0,394524.0,6074.0,5.0,2.0,,402000.0,49.0,5.0,fiduciaria,17.76
100785,optima,29.0,femenino,casado,162744.0,3.0,196956.0,163174.0,33782.0,3.0,1.0,,77000.0,70.0,4.0,fiduciaria,9.79
744107,optima,48.0,femenino,soltero,99939.0,32.0,189247.0,172720.0,16527.0,2.0,3.0,,334000.0,37.0,3.0,fiduciaria,13.23
413729,premier,52.0,femenino,casado,85409.0,0.0,217690.0,95471.0,122219.0,4.0,4.0,811698.73,199000.0,47.0,2.0,fiduciaria,11.11
552497,optima,37.0,masculino,divorciado,215981.0,7.0,42256.0,18862.0,23394.0,3.0,1.0,423949.51,61000.0,82.0,3.0,fiduciaria,11.25
257574,optima,42.0,masculino,soltero,88926.0,3.0,114944.0,10624.0,104320.0,2.0,2.0,588801.13,97000.0,63.0,3.0,fiduciaria,19.23
249543,privada,59.0,masculino,casado,71801.0,5.0,1209875.0,1162091.0,47784.0,3.0,6.0,239283.8,169000.0,326.0,2.0,hipotecaria,5.9
553160,premier,43.0,femenino,soltero,,11.0,224331.0,96533.0,127798.0,2.0,5.0,5159117.18,89000.0,65.0,2.0,fiduciaria_prendas,8.39
701440,optima,34.0,masculino,casado,59970.0,17.0,389772.0,372155.0,17617.0,3.0,2.0,788929.74,62000.0,44.0,4.0,fiduciaria,16.19
199557,optima,38.0,femenino,casado,57212.0,28.0,266573.0,210930.0,55643.0,1.0,0.0,2488206.46,333000.0,69.0,4.0,fiduciaria,14.61
500623,optima,40.0,femenino,viudo,63710.0,1.0,451007.0,446732.0,4275.0,2.0,1.0,453488.64,441000.0,55.0,6.0,fiduciaria,12.77
390608,privada,63.0,femenino,casado,110809.0,17.0,3533839.0,1645087.0,1888752.0,3.0,5.0,2322030.3,282000.0,41.0,2.0,autoliquidable,8.38
952760,optima,38.0,femenino,casado,38812.0,230.0,350378.0,345553.0,4825.0,2.0,1.0,174234.75,272000.0,2.0,4.0,hipotecaria,7.74
140744,premier,60.0,femenino,soltero,88782.0,23.0,339964.0,268808.0,71156.0,4.0,2.0,,506000.0,74.0,4.0,fiduciaria,11.3
815543,optima,25.0,femenino,soltero,200563.0,4.0,669430.0,567777.0,101653.0,3.0,0.0,245061.7,22000.0,59.0,5.0,fiduciaria,14.08
257247,optima,45.0,masculino,soltero,40683.0,8.0,414671.0,410264.0,4407.0,2.0,2.0,831.13,82000.0,58.0,4.0,fiduciaria,15.01
660806,optima,34.0,masculino,casado,33658.0,9.0,123726.0,89213.0,34513.0,4.0,1.0,179181.87,480000.0,61.0,2.0,fiduciaria,20.45
322535,premier,45.0,femenino,soltero,,1.0,1611324.0,1504115.0,107209.0,2.0,1.0,614377.8,241000.0,189.0,2.0,hipotecaria,7.03
408236,optima,37.0,femenino,casado,85338.0,29.0,1011319.0,998347.0,12972.0,2.0,1.0,907072.23,102000.0,52.0,4.0,fiduciaria,14.21
802780,optima,50.0,femenino,divorciado,43992.0,3.0,204390.0,201842.0,2548.0,3.0,2.0,26337.29,243000.0,38.0,4.0,fiduciaria,13.45
738263,premier,40.0,masculino,casado,94358.0,3.0,1252435.0,1241428.0,11007.0,2.0,1.0,,1015000.0,56.0,4.0,fiduciaria,13.17
376486,optima,46.0,masculino,soltero,,18.0,231922.0,191198.0,40724.0,1.0,2.0,729922.87,202000.0,43.0,4.0,fiduciaria,15.77
549598,optima,52.0,femenino,soltero,,14.0,504721.0,325283.0,179438.0,3.0,2.0,1414130.38,712000.0,45.0,5.0,fiduciaria,16.87
778772,privada,33.0,femenino,soltero,,36.0,17106554.0,27417.0,17079137.0,1.0,5.0,941591.59,107000.0,26.0,3.0,autoliquidable,7.8
508569,optima,39.0,femenino,casado,35330.0,7.0,1177854.0,1143839.0,34015.0,1.0,1.0,1226481.2,166000.0,51.0,4.0,fiduciaria,12.61
672362,optima,33.0,femenino,casado,,71.0,330097.0,263192.0,66905.0,2.0,1.0,,416000.0,229.0,4.0,hipotecaria,8.52
472639,optima,54.0,femenino,casado,41788.0,45.0,74132.0,59126.0,15006.0,1.0,1.0,,371000.0,57.0,5.0,fiduciaria,17.24
881688,premier,46.0,femenino,casado,83168.0,9.0,1146925.0,894083.0,252842.0,6.0,1.0,14139.34,152000.0,73.0,2.0,prendas,7.8
868254,optima,25.0,masculino,soltero,39434.0,23.0,1587874.0,1569235.0,18639.0,2.0,1.0,83995.18,140000.0,262.0,5.0,hipotecaria,6.69
982301,optima,34.0,masculino,divorciado,65652.0,13.0,890879.0,889530.0,1349.0,1.0,3.0,,244000.0,256.0,3.0,fiduciaria_bienes_inmuebles,7.23
298149,optima,31.0,masculino,casado,25495.0,120.0,978411.0,963610.0,14801.0,2.0,2.0,363753.08,642000.0,193.0,3.0,hipotecaria,6.96
141990,optima,47.0,masculino,casado,35509.0,11.0,785743.0,782934.0,2809.0,1.0,5.0,,2021000.0,318.0,3.0,fiduciaria_bienes_inmuebles,6.4
712539,optima,37.0,masculino,divorciado,,103.0,1763502.0,1698618.0,64884.0,2.0,1.0,162278.03,860000.0,249.0,3.0,hipotecaria,7.11
472580,premier,76.0,masculino,soltero,94003.0,19.0,106678.0,95152.0,11526.0,3.0,1.0,341599.22,377000.0,68.0,3.0,fiduciaria,11.01
468641,optima,65.0,masculino,casado,230048.0,18.0,85713.0,78244.0,7469.0,3.0,1.0,31305.88,136000.0,68.0,4.0,fiduciaria,11.51
106733,premier,40.0,masculino,casado,104823.0,13.0,169279.0,146869.0,22410.0,4.0,2.0,,391000.0,57.0,3.0,fiduciaria,13.81
962102,premier,50.0,masculino,soltero,88405.0,6.0,20288.0,10273.0,10015.0,3.0,3.0,818265.75,418000.0,58.0,2.0,fiduciaria,14.07
876570,optima,39.0,masculino,soltero,50282.0,11.0,1601492.0,1500390.0,101102.0,3.0,0.0,350676.37,647000.0,129.0,2.0,hipotecaria,7.26
923219,premier,33.0,masculino,casado,116972.0,50.0,3777350.0,3757888.0,19462.0,3.0,1.0,71681.07,312000.0,42.0,4.0,fiduciaria,12.96
849891,optima,36.0,femenino,viudo,38894.0,48.0,221452.0,180551.0,40901.0,2.0,3.0,4788613.07,1226000.0,383.0,3.0,hipotecaria,6.45
221323,optima,52.0,masculino,casado,33715.0,222.0,1111883.0,1091293.0,20590.0,2.0,2.0,279882.04,616000.0,324.0,3.0,hipotecaria,6.53
395827,optima,32.0,masculino,soltero,178717.0,7.0,478197.0,406980.0,71217.0,3.0,1.0,387386.62,254000.0,53.0,4.0,fiduciaria,14.75
